demand_source,campaign_id,campaign_name,campaign_end_date,adset_id,adset_name,start_date,adset_end_date,primary_status,location_cluster,include
OPERATIONS_MANAGER,CA173089074737371,Ent_Kelloggs_Muesli_23Cities_071124_D23634,21/12/24 23:59,AT1730963127124065,109523_Muesli_MF18to44_23Cities_071124_MRPR,06/11/24 00:00,21/12/24 23:59,DELIVERING,Hyderabad,01
OPERATIONS_MANAGER,CA173089074737371,Ent_Kelloggs_Muesli_23Cities_071124_D23634,21/12/24 23:59,AT1730963127124065,109523_Muesli_MF18to44_23Cities_071124_MRPR,06/11/24 00:00,21/12/24 23:59,DELIVERING,Kolkata,01
OPERATIONS_MANAGER,CA173089074737371,Ent_Kelloggs_Muesli_23Cities_071124_D23634,21/12/24 23:59,AT1730963127124065,109523_Muesli_MF18to44_23Cities_071124_MRPR,06/11/24 00:00,21/12/24 23:59,DELIVERING,Bangalore,01
OPERATIONS_MANAGER,CA173089074737371,Ent_Kelloggs_Muesli_23Cities_071124_D23634,21/12/24 23:59,AT1730963127124065,109523_Muesli_MF18to44_23Cities_071124_MRPR,06/11/24 00:00,21/12/24 23:59,DELIVERING,Mumbai,01
OPERATIONS_MANAGER,CA173089074737371,Ent_Kelloggs_Muesli_23Cities_071124_D23634,21/12/24 23:59,AT1730963127124065,109523_Muesli_MF18to44_23Cities_071124_MRPR,06/11/24 00:00,21/12/24 23:59,DELIVERING,Pune,01
OPERATIONS_MANAGER,CA173089074737371,Ent_Kelloggs_Muesli_23Cities_071124_D23634,21/12/24 23:59,AT1730963127124065,109523_Muesli_MF18to44_23Cities_071124_MRPR,06/11/24 00:00,21/12/24 23:59,DELIVERING,Chennai,01
OPERATIONS_MANAGER,CA173089819237377,Ent_Kelloggs_Muesli_Pune_071124_D23633,21/12/24 23:59,AT1730963649124070,109522_Muesli_MF18to44_Pune_071124_MRPR,06/11/24 00:00,21/12/24 23:59,DELIVERING,Pune,01
ONLINE_SALES,CA173097264037399,SS_931926_NxtCult Labs Private Limited_Bumble_Bumble,15/12/24 23:59,AT1730972652124085,SS_931927_NxtCult Labs Private Limited_Bumble_Bumble,06/11/24 00:30,15/12/24 23:59,DELIVERING,Delhi NCR,01
ONLINE_SALES,CA173097264037399,SS_931926_NxtCult Labs Private Limited_Bumble_Bumble,15/12/24 23:59,AT1730972652124085,SS_931927_NxtCult Labs Private Limited_Bumble_Bumble,06/11/24 00:30,15/12/24 23:59,DELIVERING,Mumbai,01
ONLINE_SALES,CA173097264037399,SS_931926_NxtCult Labs Private Limited_Bumble_Bumble,15/12/24 23:59,AT1730972652124085,SS_931927_NxtCult Labs Private Limited_Bumble_Bumble,06/11/24 00:30,15/12/24 23:59,DELIVERING,Pune,01
ONLINE_SALES,CA173097264037399,SS_931926_NxtCult Labs Private Limited_Bumble_Bumble,15/12/24 23:59,AT1730972652124085,SS_931927_NxtCult Labs Private Limited_Bumble_Bumble,06/11/24 00:30,15/12/24 23:59,DELIVERING,Chennai,01
ONLINE_SALES,CA173097264037399,SS_931926_NxtCult Labs Private Limited_Bumble_Bumble,15/12/24 23:59,AT1730972652124085,SS_931927_NxtCult Labs Private Limited_Bumble_Bumble,06/11/24 00:30,15/12/24 23:59,DELIVERING,Kolkata,01
ONLINE_SALES,CA173097264037399,SS_931926_NxtCult Labs Private Limited_Bumble_Bumble,15/12/24 23:59,AT1730972652124085,SS_931927_NxtCult Labs Private Limited_Bumble_Bumble,06/11/24 00:30,15/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173097037437398,Ent_GSK_SensodyneLtd_071124_D23684,15/12/24 23:59,AT1730991857124139,109713_SSD_KOL_CTV_10_071124_MR,07/11/24 00:30,07/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173097037437398,Ent_GSK_SensodyneLtd_071124_D23684,15/12/24 23:59,AT1730991857124140,109718_SSD_BLR_CTV_20_071124_MR,07/11/24 00:30,07/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173097037437398,Ent_GSK_SensodyneLtd_071124_D23684,15/12/24 23:59,AT1730991857124141,109706_SSD_MumPuneNag_CTV_20_071124_MR,07/11/24 00:30,07/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173097037437398,Ent_GSK_SensodyneLtd_071124_D23684,15/12/24 23:59,AT1730991857124141,109706_SSD_MumPuneNag_CTV_20_071124_MR,07/11/24 00:30,07/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173097037437398,Ent_GSK_SensodyneLtd_071124_D23684,15/12/24 23:59,AT1730991857124143,109705_SSD_MumPuneNag_CTV_10_071124_MR,07/11/24 00:30,07/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173097037437398,Ent_GSK_SensodyneLtd_071124_D23684,15/12/24 23:59,AT1730991857124143,109705_SSD_MumPuneNag_CTV_10_071124_MR,07/11/24 00:30,07/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173097037437398,Ent_GSK_SensodyneLtd_071124_D23684,15/12/24 23:59,AT1730991858124145,109720_SSD_MadCheCoim_CTV_20_071124_MR,07/11/24 00:30,07/12/24 23:59,DELIVERING,Chennai,01
ZOHO,CA173097037437398,Ent_GSK_SensodyneLtd_071124_D23684,15/12/24 23:59,AT1730991858124148,109714_SSD_KOL_CTV_20_071124_MR,07/11/24 00:30,07/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173097037437398,Ent_GSK_SensodyneLtd_071124_D23684,15/12/24 23:59,AT1730991858124151,109717_SSD_BLR_CTV_10_071124_MR,07/11/24 00:30,07/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173097037437398,Ent_GSK_SensodyneLtd_071124_D23684,15/12/24 23:59,AT1730991858124152,109719_SSD_MadCheCoim_CTV_10_071124_MR,07/11/24 00:30,07/12/24 23:59,DELIVERING,Chennai,01
ZOHO,CA173097037437398,Ent_GSK_SensodyneLtd_071124_D23684,15/12/24 23:59,AT1730991858124153,109703_SSD_HydVizVijay_CTV_20_071124_MR,07/11/24 00:30,07/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173097037437398,Ent_GSK_SensodyneLtd_071124_D23684,15/12/24 23:59,AT1730991858124154,109707_SSD_DNCR_CTV_10_071124_MR,07/11/24 00:30,15/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173097037437398,Ent_GSK_SensodyneLtd_071124_D23684,15/12/24 23:59,AT1730991859124155,109708_SSD_DNCR_CTV_20_071124_MR,07/11/24 00:30,15/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173098009237407,Ent_FIGARO_FIGAROoil_071124_D23678,07/12/24 23:59,AT1730995296124166,109689_FIGAROoil_Geos_20_CPM_071124_MR,07/11/24 00:30,07/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173098009237407,Ent_FIGARO_FIGAROoil_071124_D23678,07/12/24 23:59,AT1730995296124166,109689_FIGAROoil_Geos_20_CPM_071124_MR,07/11/24 00:30,07/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173098009237407,Ent_FIGARO_FIGAROoil_071124_D23678,07/12/24 23:59,AT1730995296124166,109689_FIGAROoil_Geos_20_CPM_071124_MR,07/11/24 00:30,07/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173098009237407,Ent_FIGARO_FIGAROoil_071124_D23678,07/12/24 23:59,AT1730995296124166,109689_FIGAROoil_Geos_20_CPM_071124_MR,07/11/24 00:30,07/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA172984360937097,Ent_Mariott_Mariott_281024_D23470,05/01/25 23:59,AT1731058720124213,109782_Mariott_Geo_Shows_15_CPM_281024_MR,28/10/24 00:30,05/01/25 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA172984360937097,Ent_Mariott_Mariott_281024_D23470,05/01/25 23:59,AT1731058720124213,109782_Mariott_Geo_Shows_15_CPM_281024_MR,28/10/24 00:30,05/01/25 23:59,DELIVERING,Mumbai,01
ZOHO,CA173104130837417,Ent_Merino_Merino_081124_D23661,15/12/24 23:59,AT1731065556124235,109611_Merino_Geos_CTV_20_CPM_151124_MR,15/11/24 00:30,15/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173104130837417,Ent_Merino_Merino_081124_D23661,15/12/24 23:59,AT1731065556124235,109611_Merino_Geos_CTV_20_CPM_151124_MR,15/11/24 00:30,15/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173104130837417,Ent_Merino_Merino_081124_D23661,15/12/24 23:59,AT1731065556124235,109611_Merino_Geos_CTV_20_CPM_151124_MR,15/11/24 00:30,15/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173104130837417,Ent_Merino_Merino_081124_D23661,15/12/24 23:59,AT1731065556124235,109611_Merino_Geos_CTV_20_CPM_151124_MR,15/11/24 00:30,15/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173104130837417,Ent_Merino_Merino_081124_D23661,15/12/24 23:59,AT1731065556124235,109611_Merino_Geos_CTV_20_CPM_151124_MR,15/11/24 00:30,15/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173104130837417,Ent_Merino_Merino_081124_D23661,15/12/24 23:59,AT1731065556124235,109611_Merino_Geos_CTV_20_CPM_151124_MR,15/11/24 00:30,15/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173104130837417,Ent_Merino_Merino_081124_D23661,15/12/24 23:59,AT1731065556124235,109611_Merino_Geos_CTV_20_CPM_151124_MR,15/11/24 00:30,15/12/24 23:59,DELIVERING,Chennai,01
OPERATIONS_MANAGER,CA173096335837387,Ent_PauseAds_LOREAL_REDKEN_111124_D23662,15/12/24 23:59,AT1731072405124247,109612_LOREAL_REDKEN_Pauseads_Geos_111124,11/11/24 00:00,15/12/24 23:59,DELIVERING,Bangalore,01
OPERATIONS_MANAGER,CA173096335837387,Ent_PauseAds_LOREAL_REDKEN_111124_D23662,15/12/24 23:59,AT1731072405124247,109612_LOREAL_REDKEN_Pauseads_Geos_111124,11/11/24 00:00,15/12/24 23:59,DELIVERING,Delhi NCR,01
OPERATIONS_MANAGER,CA173096335837387,Ent_PauseAds_LOREAL_REDKEN_111124_D23662,15/12/24 23:59,AT1731072405124247,109612_LOREAL_REDKEN_Pauseads_Geos_111124,11/11/24 00:00,15/12/24 23:59,DELIVERING,Hyderabad,01
OPERATIONS_MANAGER,CA173096335837387,Ent_PauseAds_LOREAL_REDKEN_111124_D23662,15/12/24 23:59,AT1731072405124247,109612_LOREAL_REDKEN_Pauseads_Geos_111124,11/11/24 00:00,15/12/24 23:59,DELIVERING,Mumbai,01
OPERATIONS_MANAGER,CA173096335837387,Ent_PauseAds_LOREAL_REDKEN_111124_D23662,15/12/24 23:59,AT1731072405124247,109612_LOREAL_REDKEN_Pauseads_Geos_111124,11/11/24 00:00,15/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173106921937438,Ent_FranklinTempleton_FranklinTempleton_071124_D23685,31/01/25 23:59,AT1731075188124252,109721_FranklinTempleton_Shows_Geos_56_CPM_071124_MRPR,07/11/24 00:30,31/01/25 23:59,DELIVERING,Bangalore,01
ZOHO,CA173106921937438,Ent_FranklinTempleton_FranklinTempleton_071124_D23685,31/01/25 23:59,AT1731075188124252,109721_FranklinTempleton_Shows_Geos_56_CPM_071124_MRPR,07/11/24 00:30,31/01/25 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173106921937438,Ent_FranklinTempleton_FranklinTempleton_071124_D23685,31/01/25 23:59,AT1731075188124252,109721_FranklinTempleton_Shows_Geos_56_CPM_071124_MRPR,07/11/24 00:30,31/01/25 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173106921937438,Ent_FranklinTempleton_FranklinTempleton_071124_D23685,31/01/25 23:59,AT1731075188124252,109721_FranklinTempleton_Shows_Geos_56_CPM_071124_MRPR,07/11/24 00:30,31/01/25 23:59,DELIVERING,Mumbai,01
ZOHO,CA173106921937438,Ent_FranklinTempleton_FranklinTempleton_071124_D23685,31/01/25 23:59,AT1731075188124252,109721_FranklinTempleton_Shows_Geos_56_CPM_071124_MRPR,07/11/24 00:30,31/01/25 23:59,DELIVERING,Pune,01
ZOHO,CA173106921937438,Ent_FranklinTempleton_FranklinTempleton_071124_D23685,31/01/25 23:59,AT1731075188124252,109721_FranklinTempleton_Shows_Geos_56_CPM_071124_MRPR,07/11/24 00:30,31/01/25 23:59,DELIVERING,Kolkata,01
ZOHO,CA173106921937438,Ent_FranklinTempleton_FranklinTempleton_071124_D23685,31/01/25 23:59,AT1731075188124252,109721_FranklinTempleton_Shows_Geos_56_CPM_071124_MRPR,07/11/24 00:30,31/01/25 23:59,DELIVERING,Chennai,01
ZOHO,CA173106921937438,Ent_FranklinTempleton_FranklinTempleton_071124_D23685,31/01/25 23:59,AT1731075188124253,109722_FranklinTempleton_Shows_Geos_45_CPM_071124_MRPR,07/11/24 00:30,31/01/25 23:59,DELIVERING,Bangalore,01
ZOHO,CA173106921937438,Ent_FranklinTempleton_FranklinTempleton_071124_D23685,31/01/25 23:59,AT1731075188124253,109722_FranklinTempleton_Shows_Geos_45_CPM_071124_MRPR,07/11/24 00:30,31/01/25 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173106921937438,Ent_FranklinTempleton_FranklinTempleton_071124_D23685,31/01/25 23:59,AT1731075188124253,109722_FranklinTempleton_Shows_Geos_45_CPM_071124_MRPR,07/11/24 00:30,31/01/25 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173106921937438,Ent_FranklinTempleton_FranklinTempleton_071124_D23685,31/01/25 23:59,AT1731075188124253,109722_FranklinTempleton_Shows_Geos_45_CPM_071124_MRPR,07/11/24 00:30,31/01/25 23:59,DELIVERING,Mumbai,01
ZOHO,CA173106921937438,Ent_FranklinTempleton_FranklinTempleton_071124_D23685,31/01/25 23:59,AT1731075188124253,109722_FranklinTempleton_Shows_Geos_45_CPM_071124_MRPR,07/11/24 00:30,31/01/25 23:59,DELIVERING,Pune,01
ZOHO,CA173106921937438,Ent_FranklinTempleton_FranklinTempleton_071124_D23685,31/01/25 23:59,AT1731075188124253,109722_FranklinTempleton_Shows_Geos_45_CPM_071124_MRPR,07/11/24 00:30,31/01/25 23:59,DELIVERING,Kolkata,01
ZOHO,CA173106921937438,Ent_FranklinTempleton_FranklinTempleton_071124_D23685,31/01/25 23:59,AT1731075188124253,109722_FranklinTempleton_Shows_Geos_45_CPM_071124_MRPR,07/11/24 00:30,31/01/25 23:59,DELIVERING,Chennai,01
ZOHO,CA172500188035579,Ent_BeejapuriDairy_CountryDelight_010924_D22522,15/12/24 23:59,AT1731076930124254,109797_CountryDelight_APGeos_IBT_60_CPM_081124_MR,08/11/24 00:30,09/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173107211137440,Ent_KFC_KFC_081124_D23699,08/12/24 23:59,AT1731082091124257,109791_KFC_MF18to44_BLR_12_CPM_081124_MR,08/11/24 00:30,08/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173107211137440,Ent_KFC_KFC_081124_D23699,08/12/24 23:59,AT1731082091124258,109854_KFC_MF18to44_MUM_12_CPM_081124_MR,08/11/24 00:30,08/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173107211137440,Ent_KFC_KFC_081124_D23699,08/12/24 23:59,AT1731082091124260,109852_KFC_MF18to44_Mohali_12_CPM_081124_MR,08/11/24 00:30,08/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173107211137440,Ent_KFC_KFC_081124_D23699,08/12/24 23:59,AT1731082091124260,109852_KFC_MF18to44_Mohali_12_CPM_081124_MR,08/11/24 00:30,08/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173097723137406,Ent_PG_PerfettiVanMelle_Happydent_071124_D23687,06/12/24 23:59,AT1731128858124266,109725_Happydent_MF18to24_TNGeos_IBT_20_CPM_071124_MRPR,07/11/24 00:30,06/12/24 23:59,DELIVERING,Chennai,01
ZOHO,CA173097723137406,Ent_PG_PerfettiVanMelle_Happydent_071124_D23687,06/12/24 23:59,AT1731128858124267,109726_Happydent_MF18to24_ApTelGeos_IBT_20_CPM_071124_MRPR,07/11/24 00:30,06/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173097723137406,Ent_PG_PerfettiVanMelle_Happydent_071124_D23687,06/12/24 23:59,AT1731128859124269,109730_Happydent_MF18to24_KARGeos_IBT_20_CPM_071124_MRPR,07/11/24 00:30,06/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173097723137406,Ent_PG_PerfettiVanMelle_Happydent_071124_D23687,06/12/24 23:59,AT1731128859124270,109731_Happydent_MF18to24_DELN_IBT_20_CPM_071124_MRPR,07/11/24 00:30,06/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173097723137406,Ent_PG_PerfettiVanMelle_Happydent_071124_D23687,06/12/24 23:59,AT1731128859124271,109727_Happydent_MF18to24_MAHGeos_IBT_20_CPM_071124_MRPR,07/11/24 00:30,06/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173097723137406,Ent_PG_PerfettiVanMelle_Happydent_071124_D23687,06/12/24 23:59,AT1731128859124271,109727_Happydent_MF18to24_MAHGeos_IBT_20_CPM_071124_MRPR,07/11/24 00:30,06/12/24 23:59,DELIVERING,Pune,01
OPERATIONS_MANAGER,CA173106886037437,Ent_Colgate_VWPurple_BreakoutBB_091124_D23714,07/12/24 23:59,AT1731134821124276,109869_VWPurple_Geos_BB_VIP_091124,10/11/24 00:30,07/12/24 23:59,DELIVERING,Bangalore,01
OPERATIONS_MANAGER,CA173106886037437,Ent_Colgate_VWPurple_BreakoutBB_091124_D23714,07/12/24 23:59,AT1731134822124277,109869_VWPurple_Geos_BB_Free_091124,10/11/24 00:30,07/12/24 23:59,DELIVERING,Bangalore,01
OPERATIONS_MANAGER,CA173106886037437,Ent_Colgate_VWPurple_BreakoutBB_091124_D23714,07/12/24 23:59,AT1731134822124278,109869_VWPurple_Geos_BB_Fallback_091124,10/11/24 00:30,07/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173105592237426,Ent_PG_ASIAN_AsianPaints_111124_D23706,10/12/24 23:59,AT1731180421124282,109818_AsianPaints_TELMarket_20_CTV_CPM_111124_MRPR,11/11/24 00:30,10/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173105592237426,Ent_PG_ASIAN_AsianPaints_111124_D23706,10/12/24 23:59,AT1731180421124283,109817_AsianPaints_HinMarkets_20_CTV_CPM_111124_MRPR,11/11/24 00:30,10/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173105592237426,Ent_PG_ASIAN_AsianPaints_111124_D23706,10/12/24 23:59,AT1731180421124284,109815_AsianPaints_TNMarket_20_CPM_111124_MRPR,11/11/24 00:30,10/12/24 23:59,DELIVERING,Chennai,01
ZOHO,CA173105592237426,Ent_PG_ASIAN_AsianPaints_111124_D23706,10/12/24 23:59,AT1731180421124285,109816_AsianPaints_KAMarket_20_CTV_CPM_111124_MRPR,11/11/24 00:30,10/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173130632037444,Ent_Himalaya_Himalaya_111124_D23717,10/12/24 23:59,AT1731331520124305,109900_Himalaya_F18to44_Cities_111124_MR,11/11/24 00:30,10/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173130632037444,Ent_Himalaya_Himalaya_111124_D23717,10/12/24 23:59,AT1731331520124305,109900_Himalaya_F18to44_Cities_111124_MR,11/11/24 00:30,10/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173130632037444,Ent_Himalaya_Himalaya_111124_D23717,10/12/24 23:59,AT1731331520124305,109900_Himalaya_F18to44_Cities_111124_MR,11/11/24 00:30,10/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173130632037444,Ent_Himalaya_Himalaya_111124_D23717,10/12/24 23:59,AT1731331520124305,109900_Himalaya_F18to44_Cities_111124_MR,11/11/24 00:30,10/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173130632037444,Ent_Himalaya_Himalaya_111124_D23717,10/12/24 23:59,AT1731331520124305,109900_Himalaya_F18to44_Cities_111124_MR,11/11/24 00:30,10/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173130632037444,Ent_Himalaya_Himalaya_111124_D23717,10/12/24 23:59,AT1731331520124305,109900_Himalaya_F18to44_Cities_111124_MR,11/11/24 00:30,10/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173130632037444,Ent_Himalaya_Himalaya_111124_D23717,10/12/24 23:59,AT1731331520124305,109900_Himalaya_F18to44_Cities_111124_MR,11/11/24 00:30,10/12/24 23:59,DELIVERING,Chennai,01
ONLINE_SALES,CA173139250937468,SS_935253_The Media Ant_ Amrit Hospital_ Amrit Hospital,11/12/24 23:59,AT1731392519124323,SS_935283_The Media Ant_ Amrit Hospital_ Amrit Hospital,12/11/24 00:30,11/12/24 23:59,DELIVERING,Chennai,01
ONLINE_SALES,CA173139250937468,SS_935253_The Media Ant_ Amrit Hospital_ Amrit Hospital,11/12/24 23:59,AT1731395374124341,SS_935257_The Media Ant_ Amrit Hospital_ Amrit Hospital,12/11/24 00:30,11/12/24 23:59,DELIVERING,Chennai,01
ZOHO,CA173105816037428,Ent_PG_KushalFashion_KushalsJewellery_081124_D23698,11/12/24 23:59,AT1731395514124342,109779_KushalsJewellery_F25to44_HYD_IBT_56_CPM_081124_Hindi_MR,08/11/24 00:30,11/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173105816037428,Ent_PG_KushalFashion_KushalsJewellery_081124_D23698,11/12/24 23:59,AT1731395514124343,109778_KushalsJewellery_F25to44_BAN_IBT_56_CPM_081124_Hindi_MR,08/11/24 00:30,11/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173105816037428,Ent_PG_KushalFashion_KushalsJewellery_081124_D23698,11/12/24 23:59,AT1731395514124344,109781_KushalsJewellery_F25to44_Pune_IBT_56_CPM_081124_Hindi_MR,08/11/24 00:30,11/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173105816037428,Ent_PG_KushalFashion_KushalsJewellery_081124_D23698,11/12/24 23:59,AT1731395514124345,109783_KushalsJewellery_F25to44_CHN_IBT_56_CPM_081124_Hindi_MR,08/11/24 00:30,11/12/24 23:59,DELIVERING,Chennai,01
ZOHO,CA173105816037428,Ent_PG_KushalFashion_KushalsJewellery_081124_D23698,11/12/24 23:59,AT1731395514124346,109870_KushalsJewellery_F25to44_BAN_IBT_56_CPM_081124_Kannada_MR,08/11/24 00:30,11/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173105816037428,Ent_PG_KushalFashion_KushalsJewellery_081124_D23698,11/12/24 23:59,AT1731395514124347,109873_KushalsJewellery_F25to44_Pune_IBT_56_CPM_081124_Kannada_MR,08/11/24 00:30,11/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173105816037428,Ent_PG_KushalFashion_KushalsJewellery_081124_D23698,11/12/24 23:59,AT1731395514124348,109877_KushalsJewellery_F25to44_CHN_IBT_56_CPM_081124_Kannada_MR,08/11/24 00:30,11/12/24 23:59,DELIVERING,Chennai,01
ZOHO,CA173105816037428,Ent_PG_KushalFashion_KushalsJewellery_081124_D23698,11/12/24 23:59,AT1731395515124349,109871_KushalsJewellery_F25to44_BAN_IBT_56_CPM_081124_Tamil_MR,08/11/24 00:30,11/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173105816037428,Ent_PG_KushalFashion_KushalsJewellery_081124_D23698,11/12/24 23:59,AT1731395515124350,109878_KushalsJewellery_F25to44_CHN_IBT_56_CPM_081124_Tamil_MR,08/11/24 00:30,11/12/24 23:59,DELIVERING,Chennai,01
ZOHO,CA173105816037428,Ent_PG_KushalFashion_KushalsJewellery_081124_D23698,11/12/24 23:59,AT1731395515124351,109867_KushalsJewellery_F25to44_HYD_IBT_56_CPM_081124_Kannada_MR,08/11/24 00:30,11/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173105816037428,Ent_PG_KushalFashion_KushalsJewellery_081124_D23698,11/12/24 23:59,AT1731395515124352,109876_KushalsJewellery_F25to44_CHN_IBT_56_CPM_081124_Telugu_MR,08/11/24 00:30,11/12/24 23:59,DELIVERING,Chennai,01
ZOHO,CA173105816037428,Ent_PG_KushalFashion_KushalsJewellery_081124_D23698,11/12/24 23:59,AT1731395515124353,109866_KushalsJewellery_F25to44_HYD_IBT_56_CPM_081124_Tamil_MR,08/11/24 00:30,11/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173105816037428,Ent_PG_KushalFashion_KushalsJewellery_081124_D23698,11/12/24 23:59,AT1731395515124354,109875_KushalsJewellery_F25to44_Pune_IBT_56_CPM_081124_Tamil_MR,08/11/24 00:30,11/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173105816037428,Ent_PG_KushalFashion_KushalsJewellery_081124_D23698,11/12/24 23:59,AT1731395515124355,109865_KushalsJewellery_F25to44_HYD_IBT_56_CPM_081124_Telugu_MR,08/11/24 00:30,11/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173105816037428,Ent_PG_KushalFashion_KushalsJewellery_081124_D23698,11/12/24 23:59,AT1731395515124356,109874_KushalsJewellery_F25to44_Pune_IBT_56_CPM_081124_Telugu_MR,08/11/24 00:30,11/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173105816037428,Ent_PG_KushalFashion_KushalsJewellery_081124_D23698,11/12/24 23:59,AT1731395516124357,109872_KushalsJewellery_F25to44_BAN_IBT_56_CPM_081124_Telugu_MR,08/11/24 00:30,11/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173028481037268,Ent_OberoiReality_OberoiReality_011124_D23602,05/12/24 23:59,AT1731396937124378,109358_OberoiReality_M_MumThane_20_CPM_011124_MR,11/11/24 00:30,05/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173097499237402,Ent_PG_LOREAL_REDKEN_131124_D23664,15/12/24 23:59,AT1731409325124391,109617_Loreal_RedkenABC_CTV_GeosEngCont_131124,13/11/24 00:30,15/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173097499237402,Ent_PG_LOREAL_REDKEN_131124_D23664,15/12/24 23:59,AT1731409325124391,109617_Loreal_RedkenABC_CTV_GeosEngCont_131124,13/11/24 00:30,15/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173097499237402,Ent_PG_LOREAL_REDKEN_131124_D23664,15/12/24 23:59,AT1731409325124391,109617_Loreal_RedkenABC_CTV_GeosEngCont_131124,13/11/24 00:30,15/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173097499237402,Ent_PG_LOREAL_REDKEN_131124_D23664,15/12/24 23:59,AT1731409325124391,109617_Loreal_RedkenABC_CTV_GeosEngCont_131124,13/11/24 00:30,15/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173097499237402,Ent_PG_LOREAL_REDKEN_131124_D23664,15/12/24 23:59,AT1731409325124391,109617_Loreal_RedkenABC_CTV_GeosEngCont_131124,13/11/24 00:30,15/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173139465037470,Ent_CenturyPly_CenturyPly_121124_D23732,24/12/24 23:59,AT1731411433124392,109946_CenturyPly_TopMetros_CTV_10_CPM_121124_MR,12/11/24 00:30,24/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173139465037470,Ent_CenturyPly_CenturyPly_121124_D23732,24/12/24 23:59,AT1731411433124392,109946_CenturyPly_TopMetros_CTV_10_CPM_121124_MR,12/11/24 00:30,24/12/24 23:59,DELIVERING,Delhi NCR,01
